,PM2.5,Season,Dew,Humi,Pres,Temp,W_dir,W_speed,Prec,Prec_cum
2013-01-11 11:00:00,361.0,4,-7.0,73.0,1024.0,-3.0,NW,6.26,0.0,0.0
2013-01-11 12:00:00,343.0,4,-7.0,68.0,1023.0,-2.0,NW,9.39,0.0,0.0
2013-01-11 13:00:00,356.0,4,-7.0,63.0,1022.0,-1.0,cv,0.89,0.0,0.0
2013-01-11 14:00:00,353.0,4,-7.0,63.0,1022.0,-1.0,cv,1.78,0.0,0.0
2013-01-11 15:00:00,340.0,4,-8.0,54.0,1022.0,0.0,cv,2.67,0.0,0.0
2013-01-11 16:00:00,146.0,4,-9.0,47.0,1022.0,1.0,cv,3.56,0.0,0.0
2013-01-11 17:00:00,216.0,4,-10.0,43.0,1023.0,1.0,NW,3.13,0.0,0.0
2013-01-11 18:00:00,291.0,4,-8.0,63.0,1023.0,-2.0,SE,3.13,0.0,0.0
2013-01-11 19:00:00,325.0,4,-9.0,68.0,1024.0,-4.0,SE,4.92,0.0,0.0
2013-01-11 20:00:00,292.0,4,-11.0,73.0,1025.0,-7.0,cv,1.79,0.0,0.0
2013-01-11 21:00:00,371.0,4,-9.0,79.0,1025.0,-6.0,cv,2.68,0.0,0.0
2013-01-11 22:00:00,369.0,4,-11.0,85.0,1025.0,-9.0,cv,3.57,0.0,0.0
2013-01-11 23:00:00,374.0,4,-8.0,79.0,1025.0,-5.0,SE,3.13,0.0,0.0
2013-01-12 00:00:00,391.0,4,-10.0,92.0,1025.0,-9.0,cv,0.89,0.0,0.0
2013-01-12 01:00:00,442.0,4,-11.0,92.0,1025.0,-10.0,SE,1.79,0.0,0.0
2013-01-12 02:00:00,425.0,4,-13.0,92.0,1025.0,-12.0,NE,1.79,0.0,0.0
2013-01-12 03:00:00,442.0,4,-12.0,92.0,1025.0,-11.0,SE,0.89,0.0,0.0
2013-01-12 04:00:00,287.0,4,-12.0,92.0,1024.0,-11.0,cv,0.89,0.0,0.0
2013-01-12 05:00:00,275.0,4,-12.0,92.0,1024.0,-11.0,cv,1.78,0.0,0.0
2013-01-12 06:00:00,174.0,4,-13.0,78.0,1024.0,-10.0,cv,2.67,0.0,0.0
2013-01-12 07:00:00,278.0,4,-14.0,85.0,1024.0,-12.0,cv,3.56,0.0,0.0
2013-01-12 08:00:00,,4,-15.0,84.0,1024.0,-13.0,NW,1.79,0.0,0.0
2013-01-12 09:00:00,319.0,4,-12.0,85.0,1024.0,-10.0,NW,3.58,0.0,0.0
2013-01-12 10:00:00,383.0,4,-10.0,73.0,1024.0,-6.0,NW,5.37,0.0,0.0
2013-01-12 11:00:00,472.0,4,-9.0,63.0,1024.0,-3.0,cv,0.89,0.0,0.0
2013-01-12 12:00:00,458.0,4,-9.0,63.0,1022.0,-3.0,SE,1.79,0.0,0.0
2013-01-12 13:00:00,529.0,4,-9.0,58.0,1021.0,-2.0,SE,3.58,0.0,0.0
2013-01-12 14:00:00,802.0,4,-7.0,63.0,1021.0,-1.0,SE,5.37,0.0,0.0
2013-01-12 15:00:00,845.0,4,-7.0,63.0,1021.0,-1.0,SE,7.16,0.0,0.0
2013-01-12 16:00:00,810.0,4,-7.0,68.0,1021.0,-2.0,SE,8.95,0.0,0.0
2013-01-12 17:00:00,776.0,4,-7.0,79.0,1021.0,-4.0,SE,9.84,0.0,0.0
2013-01-12 18:00:00,824.0,4,-8.0,85.0,1021.0,-6.0,SE,11.63,0.0,0.0
2013-01-12 19:00:00,886.0,4,-8.0,92.0,1022.0,-7.0,cv,0.89,0.0,0.0
2013-01-12 20:00:00,852.0,4,-8.0,92.0,1023.0,-7.0,cv,1.34,0.0,0.0
2013-01-12 21:00:00,858.0,4,-9.0,92.0,1023.0,-8.0,NE,0.89,0.0,0.0
2013-01-12 22:00:00,805.0,4,-10.0,92.0,1024.0,-9.0,cv,0.89,0.0,0.0
2013-01-12 23:00:00,744.0,4,-10.0,92.0,1024.0,-9.0,NW,1.79,0.0,0.0
2013-01-13 00:00:00,731.0,4,-9.0,92.0,1024.0,-8.0,NW,2.68,0.0,0.0
2013-01-13 01:00:00,722.0,4,-8.0,92.0,1025.0,-7.0,NW,4.47,0.0,0.0
2013-01-13 02:00:00,684.0,4,-6.0,92.0,1025.0,-5.0,SE,0.89,0.0,0.0
2013-01-13 03:00:00,651.0,4,-6.0,92.0,1025.0,-5.0,NW,1.79,0.0,0.0
2013-01-13 04:00:00,673.0,4,-6.0,92.0,1025.0,-5.0,NW,3.58,0.0,0.0
2013-01-13 05:00:00,584.0,4,-6.0,92.0,1025.0,-5.0,cv,0.89,0.0,0.0
2013-01-13 06:00:00,475.0,4,-6.0,85.0,1025.0,-4.0,NW,3.13,0.0,0.0
2013-01-13 07:00:00,341.0,4,-6.0,79.0,1025.0,-3.0,NW,6.26,0.0,0.0
2013-01-13 08:00:00,288.0,4,-6.0,79.0,1026.0,-3.0,NW,9.39,0.0,0.0
2013-01-13 09:00:00,266.0,4,-6.0,74.0,1026.0,-2.0,NW,11.18,0.0,0.0
2013-01-13 10:00:00,236.0,4,-6.0,74.0,1026.0,-2.0,NW,14.31,0.0,0.0
2013-01-13 11:00:00,295.0,4,-6.0,74.0,1026.0,-2.0,NW,16.1,0.0,0.0
2013-01-13 12:00:00,419.0,4,-6.0,68.0,1025.0,-1.0,NW,17.89,0.0,0.0
2013-01-13 13:00:00,,4,-5.0,69.0,1024.0,0.0,cv,1.79,0.0,0.0
2013-01-13 14:00:00,323.0,4,-5.0,69.0,1023.0,0.0,SE,1.79,0.0,0.0
2013-01-13 15:00:00,326.0,4,-6.0,63.0,1023.0,0.0,SE,4.92,0.0,0.0
2013-01-13 16:00:00,325.0,4,-6.0,63.0,1023.0,0.0,SE,6.71,0.0,0.0
2013-01-13 17:00:00,334.0,4,-5.0,86.0,1023.0,-3.0,SE,7.6,0.0,0.0
2013-01-13 18:00:00,343.0,4,-6.0,85.0,1023.0,-4.0,cv,0.89,0.0,0.0
2013-01-13 19:00:00,333.0,4,-7.0,79.0,1024.0,-4.0,SE,3.13,0.0,0.0
2013-01-13 20:00:00,311.0,4,-8.0,79.0,1025.0,-5.0,cv,0.89,0.0,0.0
2013-01-13 21:00:00,304.0,4,-7.0,73.0,1024.0,-3.0,SE,1.79,0.0,0.0
2013-01-13 22:00:00,301.0,4,-9.0,85.0,1024.0,-7.0,cv,0.45,0.0,0.0
2013-01-13 23:00:00,309.0,4,-9.0,92.0,1025.0,-8.0,cv,0.9,0.0,0.0
2013-01-14 00:00:00,298.0,4,-10.0,85.0,1024.0,-8.0,cv,1.35,0.0,0.0
2013-01-14 01:00:00,362.0,4,-10.0,92.0,1025.0,-9.0,cv,1.8,0.0,0.0
2013-01-14 02:00:00,523.0,4,-12.0,92.0,1025.0,-11.0,NW,3.13,0.0,0.0
2013-01-14 03:00:00,468.0,4,-10.0,100.0,1025.0,-10.0,NW,4.92,0.0,0.0
2013-01-14 04:00:00,447.0,4,-9.0,92.0,1024.0,-8.0,NW,9.84,0.0,0.0
2013-01-14 05:00:00,328.0,4,-11.0,85.0,1024.0,-9.0,NW,11.63,0.0,0.0
2013-01-14 06:00:00,308.0,4,-10.0,92.0,1024.0,-9.0,NW,14.76,0.0,0.0
2013-01-14 07:00:00,358.0,4,-11.0,78.0,1026.0,-8.0,cv,0.89,0.0,0.0
2013-01-14 08:00:00,296.0,4,-10.0,85.0,1027.0,-8.0,cv,1.78,0.0,0.0
2013-01-14 09:00:00,257.0,4,-7.0,85.0,1028.0,-5.0,cv,2.67,0.0,0.0
2013-01-14 10:00:00,291.0,4,-7.0,79.0,1028.0,-4.0,SE,1.79,0.0,0.0
2013-01-14 11:00:00,335.0,4,-6.0,74.0,1029.0,-2.0,cv,0.89,0.0,0.0
2013-01-14 12:00:00,345.0,4,-6.0,74.0,1029.0,-2.0,NE,1.79,0.0,0.0
2013-01-14 13:00:00,307.0,4,-6.0,63.0,1028.0,0.0,SE,1.79,0.0,0.0
2013-01-14 14:00:00,271.0,4,-6.0,63.0,1028.0,0.0,SE,5.81,0.0,0.0
2013-01-14 15:00:00,267.0,4,-6.0,63.0,1029.0,0.0,SE,8.94,0.0,0.0
2013-01-14 16:00:00,277.0,4,-6.0,68.0,1029.0,-1.0,SE,12.96,0.0,0.0
2013-01-14 17:00:00,278.0,4,-5.0,79.0,1029.0,-2.0,SE,16.09,0.0,0.0
2013-01-14 18:00:00,285.0,4,-5.0,74.0,1030.0,-1.0,SE,17.88,0.0,0.0
2013-01-14 19:00:00,282.0,4,-5.0,74.0,1029.0,-1.0,SE,19.67,0.0,0.0
2013-01-14 20:00:00,217.0,4,-4.0,86.0,1029.0,-2.0,SE,22.8,0.0,0.0
2013-01-14 21:00:00,169.0,4,-6.0,79.0,1029.0,-3.0,SE,26.82,0.0,0.0
2013-01-14 22:00:00,68.0,4,-6.0,85.0,1029.0,-4.0,SE,30.84,0.0,0.0
2013-01-14 23:00:00,151.0,4,-6.0,85.0,1029.0,-4.0,SE,34.86,0.0,0.0
2013-01-15 00:00:00,66.0,4,-7.0,79.0,1029.0,-4.0,SE,37.99,0.0,0.0
2013-01-15 01:00:00,58.0,4,-8.0,79.0,1029.0,-5.0,SE,39.78,0.0,0.0
2013-01-15 02:00:00,61.0,4,-8.0,79.0,1028.0,-5.0,SE,42.91,0.0,0.0
2013-01-15 03:00:00,61.0,4,-8.0,79.0,1028.0,-5.0,SE,46.04,0.0,0.0
2013-01-15 04:00:00,71.0,4,-9.0,79.0,1027.0,-6.0,SE,47.83,0.0,0.0
2013-01-15 05:00:00,79.0,4,-8.0,79.0,1027.0,-5.0,SE,50.96,0.0,0.0
2013-01-15 06:00:00,74.0,4,-8.0,85.0,1027.0,-6.0,SE,54.98,0.0,0.0
2013-01-15 07:00:00,71.0,4,-8.0,85.0,1027.0,-6.0,SE,56.77,0.2,0.2
2013-01-15 08:00:00,80.0,4,-8.0,85.0,1027.0,-6.0,SE,58.56,0.0,0.0
2013-01-15 09:00:00,79.0,4,-7.0,92.0,1027.0,-6.0,SE,60.35,0.0,0.0
2013-01-15 10:00:00,69.0,4,-7.0,85.0,1027.0,-5.0,SE,62.14,0.0,0.0
2013-01-15 11:00:00,90.0,4,-6.0,85.0,1026.0,-4.0,SE,63.93,0.0,0.0
2013-01-15 12:00:00,109.0,4,-6.0,85.0,1025.0,-4.0,SE,65.72,0.0,0.0
2013-01-15 13:00:00,120.0,4,-6.0,79.0,1024.0,-3.0,SE,67.51,0.0,0.0
2013-01-15 14:00:00,,4,-6.0,74.0,1023.0,-2.0,cv,0.89,0.0,0.0
2013-01-15 15:00:00,132.0,4,-6.0,68.0,1024.0,-1.0,cv,1.78,0.0,0.0
2013-01-15 16:00:00,134.0,4,-6.0,74.0,1024.0,-2.0,cv,2.67,0.0,0.0
2013-01-15 17:00:00,155.0,4,-7.0,73.0,1024.0,-3.0,NE,1.79,0.0,0.0
2013-01-15 18:00:00,166.0,4,-8.0,79.0,1025.0,-5.0,NE,2.68,0.0,0.0
2013-01-15 19:00:00,183.0,4,-8.0,85.0,1025.0,-6.0,cv,0.89,0.0,0.0
2013-01-15 20:00:00,181.0,4,-8.0,92.0,1026.0,-7.0,cv,1.34,0.0,0.0
2013-01-15 21:00:00,201.0,4,-9.0,92.0,1026.0,-8.0,cv,1.79,0.0,0.0
2013-01-15 22:00:00,227.0,4,-7.0,92.0,1027.0,-6.0,cv,2.68,0.0,0.0
2013-01-15 23:00:00,177.0,4,-10.0,92.0,1028.0,-9.0,NW,1.79,0.0,0.0
2013-01-16 00:00:00,189.0,4,-10.0,92.0,1028.0,-9.0,NW,3.58,0.0,0.0
2013-01-16 01:00:00,,4,-10.0,85.0,1028.0,-8.0,NE,3.13,0.0,0.0
2013-01-16 02:00:00,76.0,4,-12.0,57.0,1029.0,-5.0,NE,7.15,0.0,0.0
2013-01-16 03:00:00,46.0,4,-12.0,53.0,1029.0,-4.0,NE,10.28,0.0,0.0
2013-01-16 04:00:00,38.0,4,-14.0,45.0,1029.0,-4.0,NE,16.09,0.0,0.0
2013-01-16 05:00:00,35.0,4,-14.0,45.0,1030.0,-4.0,NE,21.9,0.0,0.0
2013-01-16 06:00:00,25.0,4,-15.0,45.0,1031.0,-5.0,NE,26.82,0.0,0.0
2013-01-16 07:00:00,82.0,4,-13.0,67.0,1032.0,-8.0,SE,1.79,0.0,0.0
2013-01-16 08:00:00,245.0,4,-11.0,92.0,1034.0,-10.0,NE,1.79,0.0,0.0
2013-01-16 09:00:00,269.0,4,-9.0,85.0,1035.0,-7.0,SE,1.79,0.0,0.0
2013-01-16 10:00:00,240.0,4,-9.0,79.0,1035.0,-6.0,cv,0.89,0.0,0.0
2013-01-16 11:00:00,194.0,4,-10.0,58.0,1034.0,-3.0,cv,1.78,0.0,0.0
2013-01-16 12:00:00,169.0,4,-14.0,36.0,1033.0,-1.0,NE,3.13,0.0,0.0
2013-01-16 13:00:00,53.0,4,-17.0,26.0,1032.0,0.0,NW,3.13,0.0,0.0
2013-01-16 14:00:00,39.0,4,-16.0,26.0,1032.0,1.0,NE,3.13,0.0,0.0
2013-01-16 15:00:00,45.0,4,-16.0,26.0,1033.0,1.0,NE,6.26,0.0,0.0
2013-01-16 16:00:00,61.0,4,-17.0,26.0,1034.0,0.0,NE,8.05,0.0,0.0
2013-01-16 17:00:00,227.0,4,-16.0,30.0,1034.0,-1.0,NE,9.84,0.0,0.0
2013-01-16 18:00:00,219.0,4,-15.0,39.0,1035.0,-3.0,NW,3.13,0.0,0.0
2013-01-16 19:00:00,193.0,4,-15.0,45.0,1036.0,-5.0,NW,6.26,0.0,0.0
2013-01-16 20:00:00,47.0,4,-16.0,33.0,1036.0,-2.0,NW,11.18,0.0,0.0
2013-01-16 21:00:00,26.0,4,-17.0,30.0,1037.0,-2.0,NW,16.1,0.0,0.0
2013-01-16 22:00:00,28.0,4,-17.0,35.0,1037.0,-4.0,NW,19.23,0.0,0.0
2013-01-16 23:00:00,30.0,4,-17.0,48.0,1038.0,-8.0,NW,22.36,0.0,0.0
2013-01-17 00:00:00,25.0,4,-16.0,52.0,1038.0,-8.0,NE,1.79,0.0,0.0
2013-01-17 01:00:00,24.0,4,-15.0,52.0,1038.0,-7.0,NE,4.92,0.0,0.0
2013-01-17 02:00:00,26.0,4,-16.0,48.0,1038.0,-7.0,NW,4.92,0.0,0.0
2013-01-17 03:00:00,19.0,4,-16.0,56.0,1038.0,-9.0,SE,0.89,0.0,0.0
2013-01-17 04:00:00,35.0,4,-16.0,52.0,1038.0,-8.0,NE,1.79,0.0,0.0
2013-01-17 05:00:00,37.0,4,-17.0,56.0,1038.0,-10.0,NW,3.13,0.0,0.0
2013-01-17 06:00:00,34.0,4,-17.0,56.0,1038.0,-10.0,NW,4.92,0.0,0.0
2013-01-17 07:00:00,33.0,4,-16.0,52.0,1039.0,-8.0,NE,4.92,0.0,0.0
2013-01-17 08:00:00,33.0,4,-16.0,45.0,1040.0,-6.0,NE,8.94,0.0,0.0
2013-01-17 09:00:00,34.0,4,-16.0,38.0,1040.0,-4.0,NE,12.07,0.0,0.0
2013-01-17 10:00:00,38.0,4,-16.0,35.0,1040.0,-3.0,NE,16.09,0.0,0.0
2013-01-17 11:00:00,38.0,4,-15.0,33.0,1040.0,-1.0,NE,20.11,0.0,0.0
2013-01-17 12:00:00,41.0,4,-17.0,26.0,1038.0,0.0,NE,23.24,0.0,0.0
2013-01-17 13:00:00,37.0,4,-18.0,21.0,1037.0,2.0,NW,1.79,0.0,0.0
2013-01-17 14:00:00,45.0,4,-18.0,21.0,1036.0,2.0,cv,0.89,0.0,0.0
2013-01-17 15:00:00,71.0,4,-17.0,21.0,1035.0,3.0,SE,1.79,0.0,0.0
2013-01-17 16:00:00,92.0,4,-18.0,19.0,1035.0,3.0,SE,4.92,0.0,0.0
2013-01-17 17:00:00,78.0,4,-16.0,26.0,1035.0,1.0,SE,8.05,0.0,0.0
2013-01-17 18:00:00,86.0,4,-16.0,28.0,1036.0,0.0,SE,11.18,0.0,0.0
2013-01-17 19:00:00,107.0,4,-13.0,39.0,1036.0,-1.0,SE,15.2,0.0,0.0
2013-01-17 20:00:00,167.0,4,-13.0,39.0,1035.0,-1.0,SE,16.99,0.0,0.0
2013-01-17 21:00:00,208.0,4,-12.0,42.0,1035.0,-1.0,SE,18.78,0.0,0.0
2013-01-17 22:00:00,226.0,4,-12.0,67.0,1034.0,-7.0,SE,19.67,0.0,0.0
2013-01-17 23:00:00,285.0,4,-13.0,67.0,1034.0,-8.0,cv,0.89,0.0,0.0
2013-01-18 00:00:00,283.0,4,-13.0,72.0,1033.0,-9.0,NE,0.89,0.0,0.0
2013-01-18 01:00:00,214.0,4,-13.0,78.0,1032.0,-10.0,SE,0.89,0.0,0.0
2013-01-18 02:00:00,193.0,4,-13.0,78.0,1032.0,-10.0,cv,0.89,0.0,0.0
2013-01-18 03:00:00,231.0,4,-13.0,72.0,1032.0,-9.0,cv,1.78,0.0,0.0
2013-01-18 04:00:00,213.0,4,-14.0,72.0,1031.0,-10.0,NW,0.89,0.0,0.0
2013-01-18 05:00:00,180.0,4,-13.0,85.0,1029.0,-11.0,cv,0.45,0.0,0.0
2013-01-18 06:00:00,149.0,4,-14.0,78.0,1029.0,-11.0,NW,0.89,0.0,0.0
2013-01-18 07:00:00,86.0,4,-14.0,85.0,1029.0,-12.0,NW,2.68,0.0,0.0
2013-01-18 08:00:00,82.0,4,-14.0,78.0,1029.0,-11.0,NW,4.47,0.0,0.0
2013-01-18 09:00:00,87.0,4,-12.0,72.0,1029.0,-8.0,NW,6.26,0.0,0.0
2013-01-18 10:00:00,94.0,4,-12.0,53.0,1028.0,-4.0,NW,8.05,0.0,0.0
2013-01-18 11:00:00,122.0,4,-12.0,49.0,1028.0,-3.0,NW,9.84,0.0,0.0
2013-01-18 12:00:00,138.0,4,-11.0,43.0,1026.0,0.0,NW,11.63,0.0,0.0
2013-01-18 13:00:00,138.0,4,-12.0,37.0,1025.0,1.0,cv,1.79,0.0,0.0
2013-01-18 14:00:00,176.0,4,-13.0,34.0,1024.0,1.0,SE,1.79,0.0,0.0
2013-01-18 15:00:00,450.0,4,-14.0,29.0,1023.0,2.0,SE,4.92,0.0,0.0
2013-01-18 16:00:00,372.0,4,-13.0,31.0,1023.0,2.0,cv,0.89,0.0,0.0
2013-01-18 17:00:00,358.0,4,-11.0,50.0,1024.0,-2.0,SE,0.89,0.0,0.0
2013-01-18 18:00:00,448.0,4,-10.0,58.0,1024.0,-3.0,cv,0.89,0.0,0.0
2013-01-18 19:00:00,485.0,4,-11.0,53.0,1025.0,-3.0,SE,0.89,0.0,0.0
2013-01-18 20:00:00,557.0,4,-10.0,62.0,1025.0,-4.0,cv,0.45,0.0,0.0
2013-01-18 21:00:00,573.0,4,-11.0,73.0,1025.0,-7.0,cv,1.34,0.0,0.0
2013-01-18 22:00:00,603.0,4,-10.0,73.0,1026.0,-6.0,NW,0.89,0.0,0.0
2013-01-18 23:00:00,412.0,4,-11.0,73.0,1026.0,-7.0,NW,4.02,0.0,0.0
2013-01-19 00:00:00,300.0,4,-11.0,67.0,1026.0,-6.0,NW,4.91,0.0,0.0
2013-01-19 01:00:00,312.0,4,-11.0,53.0,1026.0,-3.0,NW,8.04,0.0,0.0
2013-01-19 02:00:00,253.0,4,-11.0,67.0,1026.0,-6.0,NW,12.06,0.0,0.0
2013-01-19 03:00:00,285.0,4,-12.0,62.0,1027.0,-6.0,NE,0.89,0.0,0.0
2013-01-19 04:00:00,277.0,4,-12.0,62.0,1027.0,-6.0,cv,0.45,0.0,0.0
2013-01-19 05:00:00,236.0,4,-12.0,72.0,1027.0,-8.0,NE,1.79,0.0,0.0
2013-01-19 06:00:00,157.0,4,-11.0,78.0,1028.0,-8.0,cv,0.45,0.0,0.0
2013-01-19 07:00:00,237.0,4,-11.0,85.0,1028.0,-9.0,cv,1.34,0.0,0.0
2013-01-19 08:00:00,290.0,4,-11.0,85.0,1029.0,-9.0,NW,1.79,0.0,0.0
2013-01-19 09:00:00,371.0,4,-7.0,79.0,1031.0,-4.0,cv,0.89,0.0,0.0
2013-01-19 10:00:00,353.0,4,-9.0,54.0,1031.0,-1.0,cv,1.78,0.0,0.0
2013-01-19 11:00:00,227.0,4,-11.0,40.0,1031.0,1.0,SE,3.13,0.0,0.0
2013-01-19 12:00:00,201.0,4,-10.0,43.0,1031.0,1.0,cv,0.89,0.0,0.0
2013-01-19 13:00:00,98.0,4,-10.0,40.0,1030.0,2.0,SE,3.13,0.0,0.0
2013-01-19 14:00:00,76.0,4,-10.0,40.0,1030.0,2.0,SE,4.92,0.0,0.0
2013-01-19 15:00:00,71.0,4,-12.0,32.0,1030.0,3.0,SE,6.71,0.0,0.0
2013-01-19 16:00:00,73.0,4,-11.0,37.0,1030.0,2.0,SE,8.5,0.0,0.0
2013-01-19 17:00:00,85.0,4,-10.0,43.0,1030.0,1.0,SE,9.39,0.0,0.0
2013-01-19 18:00:00,100.0,4,-8.0,58.0,1031.0,-1.0,NE,0.89,0.0,0.0
2013-01-19 19:00:00,115.0,4,-8.0,58.0,1031.0,-1.0,SE,0.89,0.0,0.0
2013-01-19 20:00:00,128.0,4,-9.0,50.0,1031.0,0.0,SE,2.68,0.0,0.0
2013-01-19 21:00:00,141.0,4,-9.0,50.0,1032.0,0.0,SE,4.47,0.0,0.0
2013-01-19 22:00:00,72.0,4,-10.0,50.0,1032.0,-1.0,SE,6.26,0.0,0.0
2013-01-19 23:00:00,88.0,4,-10.0,50.0,1032.0,-1.0,SE,9.39,0.0,0.0
2013-01-20 00:00:00,91.0,4,-12.0,42.0,1032.0,-1.0,SE,12.52,0.0,0.0
2013-01-20 01:00:00,69.0,4,-12.0,46.0,1032.0,-2.0,SE,14.31,0.0,0.0
2013-01-20 02:00:00,59.0,4,-11.0,50.0,1032.0,-2.0,cv,0.89,0.0,0.0
2013-01-20 03:00:00,53.0,4,-11.0,50.0,1032.0,-2.0,cv,1.34,0.0,0.0
2013-01-20 04:00:00,57.0,4,-11.0,53.0,1032.0,-3.0,cv,2.23,0.0,0.0
2013-01-20 05:00:00,64.0,4,-8.0,68.0,1032.0,-3.0,SE,1.79,0.5,0.5
2013-01-20 06:00:00,78.0,4,-7.0,79.0,1032.0,-4.0,cv,0.89,0.4,0.9
2013-01-20 07:00:00,87.0,4,-6.0,85.0,1032.0,-4.0,SE,0.89,0.3,1.2
2013-01-20 08:00:00,88.0,4,-5.0,92.0,1032.0,-4.0,cv,0.89,0.4,1.6
2013-01-20 09:00:00,80.0,4,-4.0,100.0,1032.0,-4.0,NW,1.79,0.1,1.7
2013-01-20 10:00:00,84.0,4,-4.0,92.0,1032.0,-3.0,NW,4.92,0.3,2.0
2013-01-20 11:00:00,100.0,4,-3.0,92.0,1031.0,-2.0,NE,1.79,0.0,0.0
2013-01-20 12:00:00,129.0,4,-3.0,86.0,1031.0,-1.0,NW,1.79,0.2,0.2
2013-01-20 13:00:00,128.0,4,-4.0,80.0,1030.0,-1.0,NW,2.68,0.0,0.0
2013-01-20 14:00:00,114.0,4,-3.0,86.0,1029.0,-1.0,cv,0.89,0.0,0.0
2013-01-20 15:00:00,110.0,4,-4.0,80.0,1029.0,-1.0,cv,1.78,0.0,0.0
2013-01-20 16:00:00,122.0,4,-4.0,80.0,1029.0,-1.0,cv,2.67,0.0,0.0
2013-01-20 17:00:00,142.0,4,-4.0,86.0,1029.0,-2.0,cv,3.56,0.0,0.0
2013-01-20 18:00:00,150.0,4,-4.0,92.0,1030.0,-3.0,SE,0.89,0.0,0.0
2013-01-20 19:00:00,138.0,4,-4.0,92.0,1030.0,-3.0,SE,1.78,0.0,0.0
2013-01-20 20:00:00,156.0,4,-4.0,92.0,1030.0,-3.0,cv,0.89,0.0,0.0
2013-01-20 21:00:00,145.0,4,-4.0,86.0,1030.0,-2.0,NW,1.79,0.0,0.0
2013-01-20 22:00:00,169.0,4,-4.0,92.0,1030.0,-3.0,cv,0.45,0.0,0.0
2013-01-20 23:00:00,161.0,4,-4.0,92.0,1030.0,-3.0,cv,0.9,0.0,0.0
2013-01-21 00:00:00,160.0,4,-4.0,92.0,1030.0,-3.0,NE,1.79,0.0,0.0
2013-01-21 01:00:00,156.0,4,-4.0,92.0,1029.0,-3.0,NW,1.79,0.0,0.0
2013-01-21 02:00:00,198.0,4,-4.0,92.0,1029.0,-3.0,NW,2.68,0.0,0.0
2013-01-21 03:00:00,188.0,4,-5.0,92.0,1028.0,-4.0,NW,3.57,0.0,0.0
2013-01-21 04:00:00,176.0,4,-4.0,100.0,1028.0,-4.0,NW,5.36,0.0,0.0
2013-01-21 05:00:00,187.0,4,-6.0,92.0,1028.0,-5.0,NW,7.15,0.0,0.0
2013-01-21 06:00:00,154.0,4,-5.0,92.0,1028.0,-4.0,NW,8.94,0.0,0.0
2013-01-21 07:00:00,179.0,4,-6.0,92.0,1029.0,-5.0,NW,12.07,0.0,0.0
2013-01-21 08:00:00,198.0,4,-7.0,92.0,1029.0,-6.0,NW,13.86,0.0,0.0
2013-01-21 09:00:00,159.0,4,-5.0,86.0,1029.0,-3.0,NW,17.88,0.0,0.0
2013-01-21 10:00:00,164.0,4,-4.0,86.0,1030.0,-2.0,NW,21.01,0.0,0.0
2013-01-21 11:00:00,156.0,4,-5.0,69.0,1029.0,0.0,NE,3.13,0.0,0.0
2013-01-21 12:00:00,144.0,4,-6.0,55.0,1029.0,2.0,NE,6.26,0.0,0.0
2013-01-21 13:00:00,104.0,4,-4.0,59.0,1028.0,3.0,NE,9.39,0.0,0.0
2013-01-21 14:00:00,88.0,4,-7.0,47.0,1028.0,3.0,NE,12.52,0.0,0.0
2013-01-21 15:00:00,72.0,4,-7.0,44.0,1028.0,4.0,NE,14.31,0.0,0.0
2013-01-21 16:00:00,93.0,4,-7.0,47.0,1028.0,3.0,SE,0.89,0.0,0.0
2013-01-21 17:00:00,98.0,4,-7.0,55.0,1028.0,1.0,NE,0.89,0.0,0.0
2013-01-21 18:00:00,114.0,4,-6.0,68.0,1029.0,-1.0,cv,0.45,0.0,0.0
2013-01-21 19:00:00,184.0,4,-6.0,68.0,1029.0,-1.0,NE,0.89,0.0,0.0
2013-01-21 20:00:00,162.0,4,-7.0,79.0,1030.0,-4.0,cv,0.89,0.0,0.0
2013-01-21 21:00:00,179.0,4,-8.0,79.0,1030.0,-5.0,NE,1.79,0.0,0.0
2013-01-21 22:00:00,131.0,4,-7.0,85.0,1030.0,-5.0,NW,1.79,0.0,0.0
2013-01-21 23:00:00,104.0,4,-9.0,79.0,1031.0,-6.0,NW,5.81,0.0,0.0
2013-01-22 00:00:00,84.0,4,-6.0,85.0,1031.0,-4.0,cv,0.89,0.0,0.0
2013-01-22 01:00:00,88.0,4,-8.0,85.0,1031.0,-6.0,cv,1.78,0.0,0.0
2013-01-22 02:00:00,60.0,4,-9.0,92.0,1032.0,-8.0,SE,0.89,0.0,0.0
2013-01-22 03:00:00,45.0,4,-8.0,100.0,1031.0,-8.0,cv,0.89,0.0,0.0
2013-01-22 04:00:00,38.0,4,-9.0,92.0,1031.0,-8.0,cv,1.78,0.0,0.0
2013-01-22 05:00:00,37.0,4,-13.0,92.0,1031.0,-12.0,SE,0.89,0.0,0.0
2013-01-22 06:00:00,40.0,4,-13.0,92.0,1031.0,-12.0,cv,0.89,0.0,0.0
2013-01-22 07:00:00,52.0,4,-14.0,92.0,1031.0,-13.0,cv,1.78,0.0,0.0
2013-01-22 08:00:00,46.0,4,-15.0,92.0,1032.0,-14.0,cv,2.67,0.0,0.0
2013-01-22 09:00:00,48.0,4,-9.0,100.0,1032.0,-9.0,cv,3.56,0.0,0.0
2013-01-22 10:00:00,55.0,4,-6.0,100.0,1032.0,-6.0,cv,4.45,0.0,0.0
